Time [s],Value
0.000261458333333,0b  1111  1111  1111  1111
0.000429500000000,0b  1111  1111  1111  1111
0.000445541666667,0b  1111  1111  1111  1111
0.000462750000000,0b  1111  1111  1111  1111
0.000519708333333,0b  1111  1111  1111  1111
0.000535791666667,0b  1111  1111  1111  1111
0.000553041666667,0b  1111  1111  1111  1111
0.000610041666667,0b  1111  1111  1111  1111
0.000626083333333,0b  1111  1111  1111  1111
0.000643333333333,0b  1111  1111  1111  1111
0.000700333333333,0b  1111  1111  1111  1111
0.000716416666667,0b  1111  1111  1111  1111
0.000733666666667,0b  1111  1111  1111  1111
0.000790666666667,0b  1111  1111  1111  1111
0.000806708333333,0b  1111  1111  1111  1111
0.000824000000000,0b  1111  1111  1111  1111
0.000880958333333,0b  1111  1111  1111  1111
0.000897000000000,0b  1111  1111  1111  1111
0.000914291666667,0b  1111  1111  1111  1111
0.000971250000000,0b  1111  1111  1111  1111
0.000987291666667,0b  1111  1111  1111  1111
0.001004541666667,0b  1111  1111  1111  1111
0.001061541666667,0b  1111  1111  1111  1111
0.001077625000000,0b  1111  1111  1111  1111
0.001094833333333,0b  1111  1111  1111  1111
0.001151875000000,0b  1111  1111  1111  1111
0.001167916666667,0b  1111  1111  1111  1111
0.001185125000000,0b  1111  1111  1111  1111
0.001242166666667,0b  1111  1111  1111  1111
0.001258208333333,0b  1111  1111  1111  1111
0.001275458333333,0b  1111  1111  1111  1111
0.001332500000000,0b  1111  1111  1111  1111
0.001348541666667,0b  1111  1111  1111  1111
0.001365791666667,0b  1111  1111  1111  1111
0.001422833333333,0b  1111  1111  1111  1111
0.001438875000000,0b  1111  1111  1111  1111
0.001456125000000,0b  1111  1111  1111  1111
0.001513125000000,0b  1111  1111  1111  1111
0.001529166666667,0b  1111  1111  1111  1111
0.001546416666667,0b  1111  1111  1111  1111
0.001603375000000,0b  1111  1111  1111  1111
0.001619416666667,0b  1111  1111  1111  1111
0.001636708333333,0b  1111  1111  1111  1111
0.001693708333333,0b  1111  1111  1111  1111
0.001709750000000,0b  1111  1111  1111  1111
0.001727000000000,0b  1111  1111  1111  1111
0.001784000000000,0b  1111  1111  1111  1111
0.001800041666667,0b  1111  1111  1111  1111
0.001817291666667,0b  1111  1111  1111  1111
0.001874250000000,0b  1111  1111  1111  1111
0.001890291666667,0b  1111  1111  1111  1111
0.001907541666667,0b  1111  1111  1111  1111
0.001964500000000,0b  1111  1111  1111  1111
0.001980541666667,0b  1111  1111  1111  1111
0.001997791666667,0b  1111  1111  1111  1111
0.002054750000000,0b  1111  1111  1111  1111
0.002070791666667,0b  1111  1111  1111  1111
0.002088041666667,0b  1111  1111  1111  1111
0.002145041666667,0b  1111  1111  1111  1111
0.002161083333333,0b  1111  1111  1111  1111
0.002178333333333,0b  1111  1111  1111  1111
0.002235333333333,0b  1111  1111  1111  1111
0.002251375000000,0b  1111  1111  1111  1111
0.002268666666667,0b  1111  1111  1111  1111
0.002325666666667,0b  1111  1111  1111  1111
0.002341708333333,0b  1111  1111  1111  1111
0.002358958333333,0b  1111  1111  1111  1111
0.002416000000000,0b  1111  1111  1111  1111
0.002432083333333,0b  1111  1111  1111  1111
0.002449333333333,0b  1111  1111  1111  1111
0.002506333333333,0b  1111  1111  1111  1111
0.002522375000000,0b  1111  1111  1111  1111
0.002539625000000,0b  1111  1111  1111  1111
0.002665875000000,0b  1111  1111  1111  1111
0.002688416666667,0b  1111  1111  1111  1111
0.002704500000000,0b  1111  1111  1111  1111
0.002722041666667,0b  1111  1111  1111  1111
0.002739625000000,0b  1111  1111  1111  1111
0.002757166666667,0b  1111  1111  1111  1111
0.002774750000000,0b  1111  1111  1111  1111
0.002792333333333,0b  1111  1111  1111  1111
0.002809875000000,0b  1111  1111  1111  1111
0.002825125000000,0b  1111  1111  1111  1111
0.002861041666667,0b  1111  1111  1111  1111
0.002879791666667,0b  1111  1111  1111  1111
0.002945333333333,0b  1111  1111  1111  1111
0.002964083333333,0b  1111  1111  1111  1111
0.003021541666667,0b  1111  1111  1111  1111
0.003040291666667,0b  1111  1111  1111  1111
0.003084250000000,0b  1111  1111  1111  1111
0.003100333333333,0b  1111  1111  1111  1111
0.003117583333333,0b  1111  1111  1111  1111
0.003161541666667,0b  1111  1111  1111  1111
0.003177583333333,0b  1111  1111  1111  1111
0.003194833333333,0b  1111  1111  1111  1111
0.003242333333333,0b  1111  1111  1111  1111
0.003258375000000,0b  1111  1111  1111  1111
0.003275625000000,0b  1111  1111  1111  1111
0.003319583333333,0b  1111  1111  1111  1111
0.003335666666667,0b  1111  1111  1111  1111
0.003352916666667,0b  1111  1111  1111  1111
0.003396916666667,0b  1111  1111  1111  1111
0.003412958333333,0b  1111  1111  1111  1111
0.003483833333333,0b  1111  1111  1111  1111
0.003588958333333,0b  1111  1111  1111  1111
0.003591958333333,0b  1111  1111  1111  1111
0.003666375000000,0b  1111  1111  1111  1111
0.003729208333333,0b  1111  1111  1111  1111
0.003745291666667,0b  1111  1111  1111  1111
0.003806583333333,0b  1111  1111  1111  1111
0.003822666666667,0b  1111  1111  1111  1111
0.003887583333333,0b  1111  1111  1111  1111
0.003903625000000,0b  1111  1111  1111  1111
0.003965000000000,0b  1111  1111  1111  1111
0.003981083333333,0b  1111  1111  1111  1111
0.004042416666667,0b  1111  1111  1111  1111
0.004058500000000,0b  1111  1111  1111  1111
0.004129375000000,0b  1111  1111  1111  1111
0.004946958333333,0b  1111  1111  1111  1111
0.005071875000000,0b  1111  1111  1111  1110
0.005196708333333,0b  1111  1111  1111  1111
0.005321583333333,0b  1111  1111  1111  1110
0.005446500000000,0b  1111  1111  1111  1111
0.005571333333333,0b  1111  1111  1111  1110
0.005696208333333,0b  1111  1111  1111  1111
0.005821083333333,0b  1111  1111  1111  1110
0.005945958333333,0b  1111  1111  1111  1111
0.006070875000000,0b  1111  1111  1111  1110
0.006195708333333,0b  1111  1111  1111  1111
0.006320583333333,0b  1111  1111  1111  1110
0.006445500000000,0b  1111  1111  1111  1111
0.006570333333333,0b  1111  1111  1111  1110
0.006695208333333,0b  1111  1111  1111  1111
0.006820125000000,0b  1111  1111  1111  1110
0.006944958333333,0b  1111  1111  1111  1111
0.007069875000000,0b  1111  1111  1111  1110
0.007194750000000,0b  1111  1111  1111  1111
0.007319583333333,0b  1111  1111  1111  1110
0.007444500000000,0b  1111  1111  1111  1111
0.007569333333333,0b  1111  1111  1111  1110
0.007694208333333,0b  1111  1111  1111  1111
0.007819125000000,0b  1111  1111  1111  1110
0.007943958333333,0b  1111  1111  1111  1111
0.008068833333333,0b  1111  1111  1111  1110
0.008193750000000,0b  1111  1111  1111  1111
0.008318583333333,0b  1111  1111  1111  1110
0.008443500000000,0b  1111  1111  1111  1111
0.008568375000000,0b  1111  1111  1111  1111
0.008693208333333,0b  1111  1111  1111  1110
0.008818125000000,0b  1111  1111  1111  1111
0.008943000000000,0b  1111  1111  1111  1110
0.009067833333333,0b  1111  1111  1111  1110
0.009192750000000,0b  1111  1111  1111  1111
0.009317583333333,0b  1111  1111  1111  1111
0.009442458333333,0b  1111  1111  1111  1110
0.009567375000000,0b  1111  1111  1111  1110
0.009692208333333,0b  1111  1111  1111  1111
0.009817125000000,0b  1111  1111  1111  1111
0.009942000000000,0b  1111  1111  1111  1110
0.010066833333333,0b  1111  1111  1111  1111
0.010191750000000,0b  1111  1111  1111  1110
0.010316625000000,0b  1111  1111  1111  1111
0.010441458333333,0b  1111  1111  1111  1110
0.010566375000000,0b  1111  1111  1111  1110
0.010691250000000,0b  1111  1111  1111  1111
0.010816083333333,0b  1111  1111  1111  1111
0.010941000000000,0b  1111  1111  1111  1110
0.011065833333333,0b  1111  1111  1111  1111
0.011190750000000,0b  1111  1111  1111  1110
0.011315625000000,0b  1111  1111  1111  1110
0.011440458333333,0b  1111  1111  1111  1111
0.011565375000000,0b  1111  1111  1111  1110
0.011690250000000,0b  1111  1111  1111  1111
0.011815083333333,0b  1111  1111  1111  1110
0.011940000000000,0b  1111  1111  1111  1111
0.012064875000000,0b  1111  1111  1111  1111
0.012189708333333,0b  1111  1111  1111  1110
0.012314625000000,0b  1111  1111  1111  1110
0.012439458333333,0b  1111  1111  1111  1111
0.012564375000000,0b  1111  1111  1111  1110
0.012689250000000,0b  1111  1111  1111  1111
0.012814083333333,0b  1111  1111  1111  1111
0.012939000000000,0b  1111  1111  1111  1110
0.013063875000000,0b  1111  1111  1111  1111
0.013188708333333,0b  1111  1111  1111  1110
0.013313625000000,0b  1111  1111  1111  1110
0.013438500000000,0b  1111  1111  1111  1111
0.013563375000000,0b  1111  1111  1111  1111
0.013688250000000,0b  1111  1111  1111  1110
0.013813125000000,0b  1111  1111  1111  1110
0.013938000000000,0b  1111  1111  1111  1111
0.014062875000000,0b  1111  1111  1111  1111
0.014187708333333,0b  1111  1111  1111  1110
0.014312625000000,0b  1111  1111  1111  1110
0.014437500000000,0b  1111  1111  1111  1111
0.014562333333333,0b  1111  1111  1111  1111
0.014687250000000,0b  1111  1111  1111  1110
0.014812125000000,0b  1111  1111  1111  1111
0.014937000000000,0b  1111  1111  1111  1110
0.015061875000000,0b  1111  1111  1111  1111
0.015186750000000,0b  1111  1111  1111  1110
0.015311625000000,0b  1111  1111  1111  1111
0.015436500000000,0b  1111  1111  1111  1110
0.015561375000000,0b  1111  1111  1111  1111
0.015686250000000,0b  1111  1111  1111  1110
0.015811125000000,0b  1111  1111  1111  1110
0.015935958333333,0b  1111  1111  1111  1111
0.016060875000000,0b  1111  1111  1111  1111
0.016185750000000,0b  1111  1111  1111  1110
0.016310625000000,0b  1111  1111  1111  1111
0.016435500000000,0b  1111  1111  1111  1110
