0.004943291666667;0b  1111  1111  1111  1111;1;;
0.005068208333333;0b  1111  1111  1111  1110;0;;
0.005193083333333;0b  1111  1111  1111  1111;1;;
0.005317916666667;0b  1111  1111  1111  1110;0;;
0.005442833333333;0b  1111  1111  1111  1111;1;;
0.005567708333333;0b  1111  1111  1111  1110;0;;
0.005692541666667;0b  1111  1111  1111  1111;1;;
0.005817458333333;0b  1111  1111  1111  1110;0;10101010;170
0.005942291666667;0b  1111  1111  1111  1111;1;;
0.006067208333333;0b  1111  1111  1111  1110;0;;
0.006192083333333;0b  1111  1111  1111  1111;1;;
0.006316916666667;0b  1111  1111  1111  1110;0;;
0.006441833333333;0b  1111  1111  1111  1111;1;;
0.006566708333333;0b  1111  1111  1111  1110;0;;
0.006691541666667;0b  1111  1111  1111  1111;1;;
0.006816458333333;0b  1111  1111  1111  1110;0;10101010;170
0.006941333333333;0b  1111  1111  1111  1111;1;;
0.007066208333333;0b  1111  1111  1111  1110;0;;
0.007191083333333;0b  1111  1111  1111  1111;1;;
0.007315958333333;0b  1111  1111  1111  1110;0;;
0.007440833333333;0b  1111  1111  1111  1111;1;;
0.007565708333333;0b  1111  1111  1111  1110;0;;
0.007690541666667;0b  1111  1111  1111  1111;1;;
0.007815458333333;0b  1111  1111  1111  1110;0;10101010;170
0.007940333333333;0b  1111  1111  1111  1111;1;;
0.008065166666667;0b  1111  1111  1111  1110;0;;
0.008190083333333;0b  1111  1111  1111  1111;1;;
0.008314958333333;0b  1111  1111  1111  1110;0;;
0.008439833333333;0b  1111  1111  1111  1111;1;;
0.008564708333333;0b  1111  1111  1111  1111;1;;
0.008689583333333;0b  1111  1111  1111  1110;0;;
0.008814458333333;0b  1111  1111  1111  1111;1;10101101;173
0.008939333333333;0b  1111  1111  1111  1110;0;;
0.009064166666667;0b  1111  1111  1111  1110;0;;
0.009189083333333;0b  1111  1111  1111  1111;1;;
0.009313958333333;0b  1111  1111  1111  1111;1;;
0.009438791666667;0b  1111  1111  1111  1110;0;;
0.009563708333333;0b  1111  1111  1111  1110;0;;
0.009688583333333;0b  1111  1111  1111  1111;1;;
0.009813458333333;0b  1111  1111  1111  1111;1;00110011;51
0.009938333333333;0b  1111  1111  1111  1110;0;;
0.010063208333333;0b  1111  1111  1111  1111;1;;
0.010188083333333;0b  1111  1111  1111  1110;0;;
0.010312958333333;0b  1111  1111  1111  1111;1;;
0.010437833333333;0b  1111  1111  1111  1110;0;;
0.010562708333333;0b  1111  1111  1111  1110;0;;
0.010687583333333;0b  1111  1111  1111  1111;1;;
0.010812416666667;0b  1111  1111  1111  1111;1;01010011;83
0.010937333333333;0b  1111  1111  1111  1110;0;;
0.011062208333333;0b  1111  1111  1111  1111;1;;
0.011187083333333;0b  1111  1111  1111  1110;0;;
0.011311958333333;0b  1111  1111  1111  1110;0;;
0.011436833333333;0b  1111  1111  1111  1111;1;;
0.011561708333333;0b  1111  1111  1111  1110;0;;
0.011686583333333;0b  1111  1111  1111  1111;1;;
0.011811458333333;0b  1111  1111  1111  1110;0;01001010;74
0.011936333333333;0b  1111  1111  1111  1111;1;;
0.012061208333333;0b  1111  1111  1111  1111;1;;
0.012186083333333;0b  1111  1111  1111  1110;0;;
0.012310958333333;0b  1111  1111  1111  1110;0;;
0.012435833333333;0b  1111  1111  1111  1111;1;;
0.012560708333333;0b  1111  1111  1111  1110;0;;
0.012685583333333;0b  1111  1111  1111  1111;1;;
0.012810458333333;0b  1111  1111  1111  1111;1;11001011;203
0.012935333333333;0b  1111  1111  1111  1110;0;;
0.013060208333333;0b  1111  1111  1111  1111;1;;
0.013185083333333;0b  1111  1111  1111  1110;0;;
0.013309958333333;0b  1111  1111  1111  1110;0;;
0.013434833333333;0b  1111  1111  1111  1111;1;;
0.013559750000000;0b  1111  1111  1111  1111;1;;
0.013684583333333;0b  1111  1111  1111  1110;0;;
0.013809458333333;0b  1111  1111  1111  1110;0;01001100;76
0.013934333333333;0b  1111  1111  1111  1111;1;;
0.014059208333333;0b  1111  1111  1111  1111;1;;
0.014184083333333;0b  1111  1111  1111  1110;0;;
0.014308958333333;0b  1111  1111  1111  1110;0;;
0.014433833333333;0b  1111  1111  1111  1111;1;;
0.014558708333333;0b  1111  1111  1111  1111;1;;
0.014683583333333;0b  1111  1111  1111  1110;0;;
0.014808458333333;0b  1111  1111  1111  1111;1;11001101;205
0.014933375000000;0b  1111  1111  1111  1110;0;;
0.015058208333333;0b  1111  1111  1111  1111;1;;
0.015183083333333;0b  1111  1111  1111  1110;0;;
0.015307958333333;0b  1111  1111  1111  1111;1;;
0.015432833333333;0b  1111  1111  1111  1110;0;;
0.015557708333333;0b  1111  1111  1111  1111;1;;
0.015682583333333;0b  1111  1111  1111  1110;0;;
0.015807458333333;0b  1111  1111  1111  1110;0;01010100;84
0.015932333333333;0b  1111  1111  1111  1111;1;;
0.016057208333333;0b  1111  1111  1111  1111;1;;
0.016182083333333;0b  1111  1111  1111  1110;0;;
0.016307000000000;0b  1111  1111  1111  1111;1;;
0.016431833333333;0b  1111  1111  1111  1110;0;;
0.016556708333333;0b  1111  1111  1111  1111;1;;
0.016681625000000;0b  1111  1111  1111  1110;0;;
0.016806458333333;0b  1111  1111  1111  1111;1;11010101;213
0.016931333333333;0b  1111  1111  1111  1110;0;;
0.017056208333333;0b  1111  1111  1111  1111;1;;
0.017181083333333;0b  1111  1111  1111  1110;0;;
0.017305958333333;0b  1111  1111  1111  1111;1;;
0.017430833333333;0b  1111  1111  1111  1110;0;;
0.017555708333333;0b  1111  1111  1111  1111;1;;
0.017680625000000;0b  1111  1111  1111  1110;0;;
0.017805458333333;0b  1111  1111  1111  1111;1;01010101;85
0.017930333333333;0b  1111  1111  1111  1110;0;;
0.018055250000000;0b  1111  1111  1111  1110;0;;
0.018180083333333;0b  1111  1111  1111  1111;1;;
0.018304958333333;0b  1111  1111  1111  1111;1;;
0.018429875000000;0b  1111  1111  1111  1110;0;;
0.018554708333333;0b  1111  1111  1111  1110;0;;
0.018679583333333;0b  1111  1111  1111  1111;1;;
0.018804458333333;0b  1111  1111  1111  1111;1;00110011;51
0.018929333333333;0b  1111  1111  1111  1110;0;;
0.019054250000000;0b  1111  1111  1111  1111;1;;
0.019179083333333;0b  1111  1111  1111  1110;0;;
0.019303958333333;0b  1111  1111  1111  1111;1;;
0.019428875000000;0b  1111  1111  1111  1110;0;;
0.019553708333333;0b  1111  1111  1111  1110;0;;
0.019678583333333;0b  1111  1111  1111  1111;1;;
0.019803500000000;0b  1111  1111  1111  1110;0;01010010;82
0.019928333333333;0b  1111  1111  1111  1111;1;;
0.020053208333333;0b  1111  1111  1111  1110;0;;
0.020178083333333;0b  1111  1111  1111  1111;1;;
0.020302958333333;0b  1111  1111  1111  1111;1;;
0.020427875000000;0b  1111  1111  1111  1110;0;;
0.020552708333333;0b  1111  1111  1111  1111;1;;
0.020677583333333;0b  1111  1111  1111  1110;0;;
0.020802500000000;0b  1111  1111  1111  1110;0;10110100;180
0.020927333333333;0b  1111  1111  1111  1111;1;;
0.021052208333333;0b  1111  1111  1111  1110;0;;
0.021177125000000;0b  1111  1111  1111  1111;1;;
0.021301958333333;0b  1111  1111  1111  1110;0;;
0.021426875000000;0b  1111  1111  1111  1111;1;;
0.021551750000000;0b  1111  1111  1111  1110;0;;
0.021676583333333;0b  1111  1111  1111  1111;1;;
0.021801500000000;0b  1111  1111  1111  1110;0;10101010;170
0.021926333333333;0b  1111  1111  1111  1111;1;;
0.022051208333333;0b  1111  1111  1111  1110;0;;
0.022176125000000;0b  1111  1111  1111  1111;1;;
0.022300958333333;0b  1111  1111  1111  1110;0;;
0.022425833333333;0b  1111  1111  1111  1111;1;;
0.022550750000000;0b  1111  1111  1111  1110;0;;
0.022675583333333;0b  1111  1111  1111  1111;1;;
0.022800500000000;0b  1111  1111  1111  1111;1;10101011;171
0.022925375000000;0b  1111  1111  1111  1110;0;;
0.023050208333333;0b  1111  1111  1111  1111;1;;
0.023175125000000;0b  1111  1111  1111  1110;0;;
0.023300000000000;0b  1111  1111  1111  1111;1;;
0.023424833333333;0b  1111  1111  1111  1110;0;;
0.023549750000000;0b  1111  1111  1111  1111;1;;
0.023674583333333;0b  1111  1111  1111  1110;0;;
0.023799458333333;0b  1111  1111  1111  1111;1;01010101;85
0.023924375000000;0b  1111  1111  1111  1110;0;;
0.024049208333333;0b  1111  1111  1111  1110;0;;
0.024174125000000;0b  1111  1111  1111  1111;1;;
0.024299000000000;0b  1111  1111  1111  1111;1;;
